1514176251569|-1||debug||com.p6spy.engine.common.P6SpyOptions reloading properties
1515037085978|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SAMPLE_SEQ
1515037085978|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SCHEDULER$_JOBSUFFIX_S
1515037085979|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_GEOR_SEQ
1515037085979|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_IDX_TAB_SEQUENCE
1515037085979|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_NDM_ID_SEQ
1515037085979|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_WS_CONFERENCE_IDS
1515037085979|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SEQ_NUM
1515037085980|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = TMP_COORD_OPS
1515037085980|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = WWV_FLOW_SESSION_SEQ
1515037085980|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = WWV_SEQ
1515037085980|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = XDB$NAMESUFF_SEQ
1515037152203|150|statement|connection 0| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|
1515037152204|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = DBMS_MVSEQ
1515037152204|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = DM$EXPIMP_ID_SEQ
1515037152205|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = HIBERNATE_SEQUENCE
1515037152205|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = HS_BULK_SEQ
1515037152205|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SAMPLE_SEQ
1515037152205|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SCHEDULER$_JOBSUFFIX_S
1515037152205|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_GEOR_SEQ
1515037152205|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_IDX_TAB_SEQUENCE
1515037152205|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_NDM_ID_SEQ
1515037152205|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_WS_CONFERENCE_IDS
1515037152206|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SEQ_NUM
1515037152206|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = TMP_COORD_OPS
1515037152206|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = WWV_FLOW_SESSION_SEQ
1515037152206|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = WWV_SEQ
1515037152206|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = XDB$NAMESUFF_SEQ
1515037791809|178|statement|connection 0| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|
1515037791810|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = DBMS_MVSEQ
1515037791811|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = DM$EXPIMP_ID_SEQ
1515037791811|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = HIBERNATE_SEQUENCE
1515037791811|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = HS_BULK_SEQ
1515037791811|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SAMPLE_SEQ
1515037791811|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SCHEDULER$_JOBSUFFIX_S
1515037791811|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_GEOR_SEQ
1515037791811|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_IDX_TAB_SEQUENCE
1515037791811|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_NDM_ID_SEQ
1515037791811|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_WS_CONFERENCE_IDS
1515037791812|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SEQ_NUM
1515037791812|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = TMP_COORD_OPS
1515037791812|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = WWV_FLOW_SESSION_SEQ
1515037791812|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = WWV_SEQ
1515037791812|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = XDB$NAMESUFF_SEQ
1515038243559|148|statement|connection 0| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|
1515038243560|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = DBMS_MVSEQ
1515038243560|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = DM$EXPIMP_ID_SEQ
1515038243560|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = HIBERNATE_SEQUENCE
1515038243560|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = HS_BULK_SEQ
1515038243560|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SAMPLE_SEQ
1515038243560|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SCHEDULER$_JOBSUFFIX_S
1515038243560|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_GEOR_SEQ
1515038243561|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_IDX_TAB_SEQUENCE
1515038243561|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_NDM_ID_SEQ
1515038243561|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_WS_CONFERENCE_IDS
1515038243561|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SEQ_NUM
1515038243561|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = TMP_COORD_OPS
1515038243561|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = WWV_FLOW_SESSION_SEQ
1515038243562|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = WWV_SEQ
1515038243562|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = XDB$NAMESUFF_SEQ
1515045118536|200|statement|connection 0| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|
1515045118538|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = DBMS_MVSEQ
1515045118538|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = DM$EXPIMP_ID_SEQ
1515045118538|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = HIBERNATE_SEQUENCE
1515045118538|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = HS_BULK_SEQ
1515045118538|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SAMPLE_SEQ
1515045118538|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SCHEDULER$_JOBSUFFIX_S
1515045118539|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_GEOR_SEQ
1515045118539|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_IDX_TAB_SEQUENCE
1515045118539|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_NDM_ID_SEQ
1515045118539|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_WS_CONFERENCE_IDS
1515045118540|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SEQ_NUM
1515045118540|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = TMP_COORD_OPS
1515045118540|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = WWV_FLOW_SESSION_SEQ
1515045118540|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = WWV_SEQ
1515045118540|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = XDB$NAMESUFF_SEQ
1515046005707|172|statement|connection 0| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|
1515046005708|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = DBMS_MVSEQ
1515046005708|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = DM$EXPIMP_ID_SEQ
1515046005708|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = HIBERNATE_SEQUENCE
1515046005708|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = HS_BULK_SEQ
1515046005708|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SAMPLE_SEQ
1515046005708|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SCHEDULER$_JOBSUFFIX_S
1515046005708|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_GEOR_SEQ
1515046005708|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_IDX_TAB_SEQUENCE
1515046005709|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_NDM_ID_SEQ
1515046005709|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_WS_CONFERENCE_IDS
1515046005709|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SEQ_NUM
1515046005709|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = TMP_COORD_OPS
1515046005709|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = WWV_FLOW_SESSION_SEQ
1515046005709|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = WWV_SEQ
1515046005710|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = XDB$NAMESUFF_SEQ
1515046017056|161|statement|connection 0| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|
1515046017057|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = DBMS_MVSEQ
1515046017057|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = DM$EXPIMP_ID_SEQ
1515046017057|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = HIBERNATE_SEQUENCE
1515046017057|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = HS_BULK_SEQ
1515046017058|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SAMPLE_SEQ
1515046017058|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SCHEDULER$_JOBSUFFIX_S
1515046017058|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_GEOR_SEQ
1515046017058|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_IDX_TAB_SEQUENCE
1515046017058|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_NDM_ID_SEQ
1515046017058|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_WS_CONFERENCE_IDS
1515046017059|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SEQ_NUM
1515046017059|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = TMP_COORD_OPS
1515046017059|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = WWV_FLOW_SESSION_SEQ
1515046017059|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = WWV_SEQ
1515046017059|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = XDB$NAMESUFF_SEQ
1515046039515|149|statement|connection 0| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|
1515046039516|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = DBMS_MVSEQ
1515046039516|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = DM$EXPIMP_ID_SEQ
1515046039516|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = HIBERNATE_SEQUENCE
1515046039516|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = HS_BULK_SEQ
1515046039516|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SAMPLE_SEQ
1515046039516|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SCHEDULER$_JOBSUFFIX_S
1515046039516|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_GEOR_SEQ
1515046039516|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_IDX_TAB_SEQUENCE
1515046039516|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_NDM_ID_SEQ
1515046039517|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_WS_CONFERENCE_IDS
1515046039517|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SEQ_NUM
1515046039517|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = TMP_COORD_OPS
1515046039517|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = WWV_FLOW_SESSION_SEQ
1515046039517|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = WWV_SEQ
1515046039517|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = XDB$NAMESUFF_SEQ
1515046059241|151|statement|connection 0| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|
1515046059242|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = DBMS_MVSEQ
1515046059242|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = DM$EXPIMP_ID_SEQ
1515046059242|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = HIBERNATE_SEQUENCE
1515046059242|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = HS_BULK_SEQ
1515046059242|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SAMPLE_SEQ
1515046059242|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SCHEDULER$_JOBSUFFIX_S
1515046059242|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_GEOR_SEQ
